le monde,Les pays de l’OTAN négocient leurs futurs niveaux de dépenses de défense,2023-02-15 10:37:00,https://www.lemonde.fr/international/article/2023/02/15/les-pays-de-l-otan-negocient-leurs-futurs-niveaux-de-depenses-de-defense_6161888_3210.html
le monde,"En République tchèque, l’industrie de l’armement au secours de l’Ukraine tourne à plein régime",2023-02-15 11:00:00,https://www.lemonde.fr/international/article/2023/02/15/en-republique-tcheque-l-industrie-de-l-armement-au-secours-de-l-ukraine-tourne-a-plein-regime_6161892_3210.html
le monde,"A l’OTAN, la résilience des sociétés civiles est remise en avant depuis 2016",2023-02-15 15:42:00,https://www.lemonde.fr/international/article/2023/02/15/a-l-otan-la-resilience-des-societes-civiles-est-remise-en-avant-depuis-2016_6161941_3210.html
le monde,Le séisme qui a tué plus de 39 000 personnes en Turquie et en Syrie est le cinquième le plus meurtrier du XXIᵉ siècle,2023-02-15 16:20:00,https://www.lemonde.fr/les-decodeurs/article/2023/02/15/en-turquie-et-en-syrie-le-cinquieme-seisme-le-plus-meurtrier-depuis-le-debut-du-siecle_6161945_4355770.html
le monde,Football : le nouveau Chelsea développe sa stratégie à coups de centaines de millions d’euros,2023-02-15 17:00:00,https://www.lemonde.fr/sport/article/2023/02/15/football-le-nouveau-chelsea-developpe-sa-strategie-a-coups-de-millions_6161951_3242.html
le monde,"Andreï Zviaguintsev, un réalisateur en exil au « pays du cinéma d’auteur »",2023-02-15 18:00:00,https://www.lemonde.fr/culture/article/2023/02/15/andrei-zviaguintsev-un-realisateur-en-exil-au-pays-du-cinema-d-auteur_6161958_3246.html
le monde,"De YouTube à BFM-TV, une campagne de désinformation complexe sur les yachts d’oligarques russes à Monaco",2023-02-15 18:00:00,https://www.lemonde.fr/pixels/article/2023/02/15/de-youtube-a-bfm-tv-vague-d-infox-sur-les-yachts-des-oligarques-russes-a-monaco_6161961_4408996.html
le monde,"David Malpass, président de la Banque mondiale, annonce sa démission prochaine",2023-02-15 22:16:00,https://www.lemonde.fr/economie/article/2023/02/15/david-malpass-president-de-la-banque-mondiale-annonce-sa-demission-prochaine_6161985_3234.html
le monde,"Véronique Bédague, Nexity plutôt que Matignon",2023-02-16 06:00:00,https://www.lemonde.fr/economie/article/2023/02/16/veronique-bedague-nexity-plutot-que-matignon_6162011_3234.html
le monde,Chars en Ukraine : « Il est illusoire de penser que les livraisons annoncées puissent changer la donne du jour au lendemain »,2023-02-16 07:00:00,https://www.lemonde.fr/idees/article/2023/02/16/chars-en-ukraine-il-est-illusoire-que-les-livraisons-annoncees-puissent-changer-la-donne-du-jour-au-lendemain_6162019_3232.html
le monde,« Comment la guerre en Ukraine a (à peine) changé Macron et sa diplomatie »,2023-02-16 08:00:00,https://www.lemonde.fr/idees/article/2023/02/16/comment-la-guerre-en-ukraine-a-a-peine-change-macron-et-sa-diplomatie_6162020_3232.html
